ID,LON,LAT,NAME,CLASS,STATE,ANNUAL,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
68870,-59.6968,0.8767,Caroebe,Sede Municipal,RORAIMA,3242.00,2879.00,2578.00,2399.00,2183.00,2271.00,3322.00,3320.00,4113.00,4281.00,4192.00,4029.00,3341.00
69051,-60.0387,1.0169,São Luiz,Sede Municipal,RORAIMA,3326.00,3051.00,2689.00,2623.00,2361.00,2288.00,3211.00,3253.00,4016.00,4373.00,4372.00,4175.00,3501.00
69052,-59.9137,0.9513,São João da Baliza,Sede Municipal,RORAIMA,3303.00,3068.00,2716.00,2621.00,2290.00,2225.00,3218.00,3198.00,3945.00,4302.00,4318.00,4175.00,3564.00
70410,-61.1282,1.8199,Caracaraí,Sede Municipal,RORAIMA,3609.00,3538.00,3237.00,3319.00,2768.00,2383.00,3283.00,3338.00,3908.00,4639.00,4542.00,4398.00,3956.00
70878,-61.0529,2.1668,Iracema,Sede Municipal,RORAIMA,3685.00,3659.00,3249.00,3577.00,2941.00,2617.00,3329.00,3387.00,3873.00,4612.00,4591.00,4440.00,3943.00
71062,-60.9209,2.4448,Mucajaí,Sede Municipal,RORAIMA,3696.00,3553.00,3131.00,3370.00,2898.00,2503.00,3431.00,3474.00,4042.00,4809.00,4645.00,4590.00,3903.00
71221,-60.6029,2.6105,Cantá,Sede Municipal,RORAIMA,3702.00,3525.00,3097.00,3334.00,2911.00,2588.00,3430.00,3477.00,4066.00,4945.00,4736.00,4530.00,3792.00
71344,-60.6762,2.8231,Boa Vista,Capital Estadual,RORAIMA,3737.00,3574.00,3174.00,3349.00,3118.00,2771.00,3485.00,3687.00,4192.00,4743.00,4657.00,4391.00,3706.00
71456,-61.3076,2.9882,Alto Alegre,Sede Municipal,RORAIMA,3669.00,3432.00,3252.00,3404.00,3119.00,2693.00,3455.00,3746.00,4164.00,4567.00,4370.00,4150.00,3672.00
71706,-59.8337,3.3613,Bonfim,Sede Municipal,RORAIMA,4144.00,3938.00,3458.00,3723.00,3571.00,3162.00,3996.00,4064.00,4616.00,5198.00,5158.00,4799.00,4042.00
71864,-61.4185,3.6531,Amajari,Sede Municipal,RORAIMA,4301.00,4282.00,3906.00,3941.00,3813.00,3424.00,3935.00,4257.00,4794.00,5259.00,4910.00,4780.00,4318.00
71998,-59.6317,3.8821,Normandia,Sede Municipal,RORAIMA,4166.00,3919.00,3506.00,3728.00,3619.00,3458.00,4168.00,4356.00,4871.00,5292.00,4672.00,4483.00,3914.00
72195,-61.1481,4.4795,Pacaraima,Sede Municipal,RORAIMA,4119.00,4222.00,3959.00,3923.00,4040.00,3475.00,3533.00,3821.00,4247.00,4804.00,4677.00,4614.00,4118.00
72220,-60.1634,4.5949,Uiramutã,Sede Municipal,RORAIMA,4214.00,4228.00,3934.00,4071.00,4003.00,3463.00,3780.00,4216.00,4619.00,5017.00,4805.00,4593.00,3842.00
1748,-49.7226,-29.3104,Passo de Torres,Sede Municipal,SANTA CATARINA,3788.00,4826.00,4475.00,3958.00,4199.00,3450.00,2855.00,3069.00,3617.00,2404.00,2872.00,4738.00,4994.00
1817,-49.9499,-29.1969,Praia Grande,Sede Municipal,SANTA CATARINA,3184.00,3555.00,3377.00,3144.00,3696.00,3121.00,2768.00,3035.00,3569.00,2053.00,2191.00,3867.00,3826.00
1818,-49.8036,-29.2191,São João do Sul,Sede Municipal,SANTA CATARINA,3402.00,3912.00,3743.00,3407.00,3914.00,3240.00,2821.00,3119.00,3650.00,2230.00,2423.00,4161.00,4203.00
1821,-49.5845,-29.1532,Balneário Gaivota,Sede Municipal,SANTA CATARINA,4036.00,5301.00,4836.00,4363.00,4448.00,3530.00,2925.00,3090.00,3602.00,2508.00,3249.00,5154.00,5429.00
1891,-49.7148,-29.1365,Santa Rosa do Sul,Sede Municipal,SANTA CATARINA,3528.00,4250.00,3996.00,3592.00,4009.00,3338.00,2810.00,3096.00,3662.00,2236.00,2569.00,4360.00,4419.00
1892,-49.6332,-29.1085,Sombrio,Sede Municipal,SANTA CATARINA,3753.00,4667.00,4373.00,3927.00,4158.00,3478.00,2841.00,3124.00,3691.00,2356.00,2828.00,4705.00,4890.00
1962,-49.7628,-28.9966,Jacinto Machado,Sede Municipal,SANTA CATARINA,3502.00,4216.00,3960.00,3565.00,3903.00,3298.00,2812.00,3112.00,3679.00,2248.00,2547.00,4332.00,4349.00
1963,-49.6435,-28.9874,Ermo,Sede Municipal,SANTA CATARINA,3680.00,4503.00,4257.00,3819.00,4081.00,3415.00,2814.00,3129.00,3723.00,2331.00,2766.00,4606.00,4720.00
1965,-49.4241,-28.9811,Balneário Arroio do Silva,Sede Municipal,SANTA CATARINA,3958.00,5179.00,4743.00,4169.00,4262.00,3586.00,2853.00,3099.00,3713.00,2479.00,3121.00,4972.00,5317.00
2034,-49.6835,-28.9277,Turvo,Sede Municipal,SANTA CATARINA,3612.00,4436.00,4113.00,3696.00,4030.00,3372.00,2818.00,3144.00,3718.00,2306.00,2652.00,4498.00,4563.00
2036,-49.4922,-28.9361,Araranguá,Sede Municipal,SANTA CATARINA,3874.00,4912.00,4593.00,4090.00,4148.00,3563.00,2859.00,3117.00,3748.00,2436.00,3000.00,4865.00,5159.00
2104,-49.8425,-28.8292,Timbé do Sul,Sede Municipal,SANTA CATARINA,3116.00,3356.00,3332.00,3153.00,3583.00,2971.00,2717.00,3063.00,3573.00,1943.00,2088.00,3797.00,3822.00
2105,-49.7218,-28.8011,Morro Grande,Sede Municipal,SANTA CATARINA,3217.00,3703.00,3538.00,3235.00,3632.00,3132.00,2773.00,3027.00,3608.00,2044.00,2133.00,3923.00,3853.00
2106,-49.6383,-28.8249,Meleiro,Sede Municipal,SANTA CATARINA,3412.00,4117.00,3797.00,3422.00,3786.00,3282.00,2796.00,3089.00,3651.00,2195.00,2410.00,4220.00,4177.00
2108,-49.461,-28.8468,Maracajá,Sede Municipal,SANTA CATARINA,3734.00,4672.00,4280.00,3837.00,4018.00,3504.00,2858.00,3124.00,3754.00,2371.00,2881.00,4711.00,4801.00
2110,-49.2411,-28.8049,Balneário Rincão,Sede Municipal,SANTA CATARINA,3910.00,5063.00,4644.00,4029.00,4149.00,3511.00,2877.00,3077.00,3683.00,2497.00,3175.00,4997.00,5217.00
2179,-49.4789,-28.7458,Forquilhinha,Sede Municipal,SANTA CATARINA,3532.00,4157.00,3901.00,3611.00,3851.00,3385.00,2863.00,3132.00,3723.00,2280.00,2639.00,4404.00,4434.00
2180,-49.3733,-28.6728,Criciúma,Sede Municipal,SANTA CATARINA,3678.00,4414.00,4130.00,3767.00,3983.00,3454.00,2910.00,3143.00,3773.00,2371.00,2857.00,4639.00,4700.00
2180,-49.3091,-28.7137,Içara,Sede Municipal,SANTA CATARINA,3678.00,4414.00,4130.00,3767.00,3983.00,3454.00,2910.00,3143.00,3773.00,2371.00,2857.00,4639.00,4700.00
2181,-49.2174,-28.6516,Morro da Fumaça,Sede Municipal,SANTA CATARINA,3827.00,4741.00,4359.00,3925.00,4078.00,3515.00,2938.00,3162.00,3814.00,2445.00,3036.00,4889.00,5021.00
2250,-49.506,-28.6343,Nova Veneza,Sede Municipal,SANTA CATARINA,3168.00,3397.00,3324.00,3124.00,3458.00,3162.00,2786.00,3036.00,3611.00,2058.00,2230.00,3884.00,3952.00
2251,-49.4319,-28.596,Siderópolis,Sede Municipal,SANTA CATARINA,3314.00,3700.00,3536.00,3322.00,3700.00,3221.00,2819.00,3074.00,3662.00,2185.00,2387.00,4105.00,4049.00
2252,-49.334,-28.5991,Cocal do Sul,Sede Municipal,SANTA CATARINA,3526.00,4128.00,3869.00,3597.00,3841.00,3337.00,2890.00,3128.00,3748.00,2265.00,2649.00,4419.00,4435.00
2254,-49.157,-28.5541,Treze de Maio,Sede Municipal,SANTA CATARINA,3760.00,4603.00,4252.00,3868.00,3936.00,3462.00,2941.00,3158.00,3819.00,2412.00,2934.00,4788.00,4943.00
2254,-49.1326,-28.6331,Sangão,Sede Municipal,SANTA CATARINA,3760.00,4603.00,4252.00,3868.00,3936.00,3462.00,2941.00,3158.00,3819.00,2412.00,2934.00,4788.00,4943.00
2255,-49.03,-28.6151,Jaguaruna,Sede Municipal,SANTA CATARINA,3830.00,4858.00,4403.00,3927.00,3962.00,3501.00,2931.00,3161.00,3805.00,2470.00,2983.00,4872.00,5089.00
2325,-49.4638,-28.5101,Treviso,Sede Municipal,SANTA CATARINA,3188.00,3521.00,3331.00,3157.00,3525.00,3130.00,2827.00,3021.00,3670.00,2095.00,2209.00,3871.00,3901.00
2326,-49.3242,-28.5185,Urussanga,Sede Municipal,SANTA CATARINA,3477.00,4029.00,3803.00,3535.00,3787.00,3295.00,2860.00,3079.00,3747.00,2296.00,2602.00,4307.00,4385.00
2329,-49.0148,-28.4718,Tubarão,Sede Municipal,SANTA CATARINA,3768.00,4606.00,4303.00,3860.00,3912.00,3451.00,2981.00,3166.00,3823.00,2475.00,2943.00,4741.00,4963.00
2332,-48.7777,-28.4848,Laguna,Sede Municipal,SANTA CATARINA,4134.00,5431.00,4944.00,4443.00,4153.00,3596.00,3003.00,3202.00,3713.00,2694.00,3422.00,5348.00,5658.00
2398,-49.4039,-28.3864,Lauro Muller,Sede Municipal,SANTA CATARINA,3161.00,3472.00,3276.00,3098.00,3473.00,3087.00,2843.00,3015.00,3687.00,2144.00,2174.00,3800.00,3861.00
2401,-49.1953,-28.4343,Pedras Grandes,Sede Municipal,SANTA CATARINA,3675.00,4449.00,4110.00,3771.00,3823.00,3317.00,2928.00,3119.00,3799.00,2467.00,2889.00,4629.00,4806.00
2403,-48.9636,-28.4503,Capivari de Baixo,Sede Municipal,SANTA CATARINA,3853.00,4765.00,4471.00,3996.00,3954.00,3433.00,3000.00,3234.00,3831.00,2550.00,3058.00,4811.00,5126.00
2404,-48.8764,-28.382,Pescaria Brava,Sede Municipal,SANTA CATARINA,3875.00,4918.00,4510.00,4093.00,3964.00,3469.00,2950.00,3183.00,3762.00,2552.00,3014.00,4913.00,5177.00
2464,-49.9462,-28.2892,São Joaquim,Sede Municipal,SANTA CATARINA,3998.00,4470.00,4382.00,4152.00,4077.00,3317.00,3079.00,3377.00,4150.00,2984.00,3612.00,5124.00,5247.00
2467,-49.6377,-28.3381,Bom Jardim da Serra,Sede Municipal,SANTA CATARINA,3787.00,3960.00,3977.00,3767.00,3909.00,3305.00,3188.00,3395.00,4183.00,2906.00,3359.00,4705.00,4786.00
2470,-49.2991,-28.3492,Orleans,Sede Municipal,SANTA CATARINA,3360.00,3760.00,3523.00,3389.00,3665.00,3208.00,2871.00,3061.00,3761.00,2341.00,2478.00,4144.00,4119.00
2472,-49.1705,-28.2686,Braço do Norte,Sede Municipal,SANTA CATARINA,3677.00,4494.00,4068.00,3746.00,3836.00,3317.00,2916.00,3120.00,3830.00,2517.00,2874.00,4588.00,4820.00
2472,-49.1811,-28.3149,São Ludgero,Sede Municipal,SANTA CATARINA,3677.00,4494.00,4068.00,3746.00,3836.00,3317.00,2916.00,3120.00,3830.00,2517.00,2874.00,4588.00,4820.00
2473,-49.0431,-28.3212,Gravatal,Sede Municipal,SANTA CATARINA,3758.00,4623.00,4205.00,3811.00,3882.00,3389.00,2997.00,3191.00,3866.00,2547.00,2974.00,4681.00,4938.00
2475,-48.8174,-28.3344,Imaruí,Sede Municipal,SANTA CATARINA,3753.00,4670.00,4329.00,3911.00,3841.00,3402.00,2939.00,3152.00,3783.00,2496.00,2810.00,4687.00,5011.00
2543,-49.2256,-28.1814,Grão Pará,Sede Municipal,SANTA CATARINA,3452.00,4052.00,3693.00,3547.00,3736.00,3209.00,2922.00,3113.00,3803.00,2376.00,2535.00,4206.00,4228.00
2545,-49.0219,-28.2453,Armazém,Sede Municipal,SANTA CATARINA,3765.00,4632.00,4216.00,3875.00,3908.00,3409.00,3061.00,3180.00,3880.00,2554.00,2986.00,4622.00,4861.00
2546,-48.9872,-28.1614,São Martinho,Sede Municipal,SANTA CATARINA,3811.00,4845.00,4293.00,3920.00,3909.00,3423.00,3067.00,3209.00,3888.00,2580.00,2966.00,4711.00,4920.00
2549,-48.6663,-28.2289,Imbituba,Sede Municipal,SANTA CATARINA,3861.00,4956.00,4538.00,4155.00,3887.00,3515.00,2981.00,3160.00,3657.00,2572.00,2958.00,4840.00,5110.00
2615,-49.1072,-28.1249,Rio Fortuna,Sede Municipal,SANTA CATARINA,3599.00,4218.00,4013.00,3733.00,3860.00,3260.00,2985.00,3165.00,3880.00,2450.00,2735.00,4401.00,4487.00
2676,-49.8733,-27.9562,Urupema,Sede Municipal,SANTA CATARINA,3659.00,4241.00,4001.00,3768.00,3702.00,3143.00,2948.00,3184.00,4017.00,2830.00,2918.00,4535.00,4614.00
2679,-49.593,-28.0161,Urubici,Sede Municipal,SANTA CATARINA,3446.00,3962.00,3960.00,3630.00,3612.00,3071.00,2725.00,2953.00,3738.00,2622.00,2572.00,4223.00,4291.00
2683,-49.1335,-28.0336,Santa Rosa de Lima,Sede Municipal,SANTA CATARINA,3474.00,3954.00,3792.00,3554.00,3709.00,3204.00,2970.00,3102.00,3863.00,2431.00,2573.00,4237.00,4302.00
2688,-48.6727,-27.9606,Paulo Lopes,Sede Municipal,SANTA CATARINA,3523.00,4326.00,4013.00,3674.00,3574.00,3427.00,2921.00,3011.00,3654.00,2366.00,2512.00,4278.00,4516.00
2688,-48.6236,-28.0285,Garopaba,Sede Municipal,SANTA CATARINA,3523.00,4326.00,4013.00,3674.00,3574.00,3427.00,2921.00,3011.00,3654.00,2366.00,2512.00,4278.00,4516.00
2736,-50.76,-27.898,Campo Belo do Sul,Sede Municipal,SANTA CATARINA,3680.00,4684.00,4355.00,3952.00,3661.00,2956.00,2594.00,2902.00,3829.00,2607.00,3145.00,4622.00,4853.00
2738,-50.5102,-27.9394,Capão Alto,Sede Municipal,SANTA CATARINA,3545.00,4394.00,4258.00,3766.00,3545.00,2844.00,2497.00,2856.00,3789.00,2531.00,2929.00,4455.00,4669.00
2742,-50.1014,-27.9217,Painel,Sede Municipal,SANTA CATARINA,3552.00,4291.00,4101.00,3860.00,3576.00,2959.00,2618.00,2926.00,3752.00,2620.00,2876.00,4440.00,4597.00
2746,-49.7758,-27.8597,Rio Rufino,Sede Municipal,SANTA CATARINA,3379.00,4069.00,3991.00,3597.00,3519.00,3020.00,2636.00,2834.00,3652.00,2450.00,2416.00,4082.00,4277.00
2752,-49.1321,-27.9017,Anitápolis,Sede Municipal,SANTA CATARINA,3303.00,3802.00,3715.00,3369.00,3507.00,3068.00,2859.00,2971.00,3716.00,2241.00,2290.00,3953.00,4137.00
2754,-48.933,-27.9014,São Bonifácio,Sede Municipal,SANTA CATARINA,3176.00,3688.00,3561.00,3275.00,3399.00,3098.00,2845.00,2943.00,3554.00,2064.00,2048.00,3709.00,3925.00
2802,-50.8677,-27.7947,Cerro Negro,Sede Municipal,SANTA CATARINA,3734.00,4689.00,4395.00,4032.00,3742.00,2919.00,2599.00,2944.00,3870.00,2710.00,3229.00,4701.00,4980.00
2807,-50.3263,-27.8154,Lages,Sede Municipal,SANTA CATARINA,3388.00,4247.00,4138.00,3687.00,3396.00,2790.00,2418.00,2690.00,3546.00,2412.00,2656.00,4247.00,4432.00
2816,-49.4874,-27.7995,Bom Retiro,Sede Municipal,SANTA CATARINA,3348.00,4160.00,3914.00,3620.00,3515.00,3007.00,2614.00,2811.00,3644.00,2359.00,2282.00,4060.00,4190.00
2865,-51.1276,-27.6902,Anita Garibaldi,Sede Municipal,SANTA CATARINA,4049.00,5137.00,4661.00,4476.00,4059.00,3095.00,2794.00,3178.00,4039.00,2943.00,3652.00,5192.00,5360.00
2871,-50.5737,-27.6607,São José do Cerrito,Sede Municipal,SANTA CATARINA,3539.00,4286.00,4170.00,3748.00,3576.00,2844.00,2584.00,2862.00,3794.00,2575.00,2918.00,4452.00,4662.00
2877,-49.9427,-27.746,Bocaina do Sul,Sede Municipal,SANTA CATARINA,3274.00,4050.00,3974.00,3651.00,3337.00,2901.00,2418.00,2660.00,3468.00,2268.00,2306.00,4080.00,4173.00
2883,-49.3278,-27.7006,Alfredo Wagner,Sede Municipal,SANTA CATARINA,3402.00,4317.00,4074.00,3860.00,3656.00,3089.00,2568.00,2729.00,3565.00,2268.00,2270.00,4083.00,4342.00
2886,-49.0196,-27.6732,Rancho Queimado,Sede Municipal,SANTA CATARINA,3073.00,3505.00,3530.00,3204.00,3345.00,3044.00,2823.00,2802.00,3493.00,2017.00,1920.00,3494.00,3702.00
2888,-48.8248,-27.6968,Águas Mornas,Sede Municipal,SANTA CATARINA,3153.00,3712.00,3630.00,3350.00,3405.00,3243.00,2872.00,2839.00,3462.00,2011.00,1952.00,3591.00,3765.00
2889,-48.7817,-27.6857,Santo Amaro da Imperatriz,Sede Municipal,SANTA CATARINA,3319.00,3964.00,3953.00,3577.00,3541.00,3327.00,2889.00,2898.00,3509.00,2122.00,2158.00,3808.00,4081.00
2929,-51.3354,-27.6332,Celso Ramos,Sede Municipal,SANTA CATARINA,4156.00,5277.00,4808.00,4500.00,4196.00,3209.00,2887.00,3287.00,4149.00,2989.00,3781.00,5290.00,5500.00
2932,-51.0237,-27.6131,Abdon Batista,Sede Municipal,SANTA CATARINA,3882.00,4864.00,4497.00,4313.00,3881.00,2994.00,2717.00,3077.00,4005.00,2845.00,3434.00,4892.00,5069.00
2939,-50.3619,-27.5882,Correia Pinto,Sede Municipal,SANTA CATARINA,3333.00,4160.00,4077.00,3652.00,3318.00,2767.00,2379.00,2587.00,3484.00,2356.00,2614.00,4214.00,4388.00
2941,-50.1582,-27.5835,Palmeira,Sede Municipal,SANTA CATARINA,3183.00,4055.00,3900.00,3424.00,3228.00,2754.00,2280.00,2583.00,3353.00,2192.00,2274.00,3965.00,4189.00
2947,-49.5543,-27.591,Chapadão do Lageado,Sede Municipal,SANTA CATARINA,3306.00,4377.00,4162.00,3772.00,3508.00,2960.00,2314.00,2515.00,3322.00,2165.00,2277.00,3951.00,4344.00
2953,-48.9883,-27.5709,Angelina,Sede Municipal,SANTA CATARINA,3087.00,3633.00,3718.00,3359.00,3311.00,3123.00,2711.00,2764.00,3417.00,1951.00,1894.00,3391.00,3776.00
2954,-48.8052,-27.567,São Pedro de Alcântara,Sede Municipal,SANTA CATARINA,3068.00,3605.00,3593.00,3379.00,3307.00,3145.00,2781.00,2743.00,3397.00,1919.00,1816.00,3388.00,3738.00
2956,-48.6701,-27.646,Palhoça,Sede Municipal,SANTA CATARINA,3459.00,4464.00,4220.00,3812.00,3633.00,3318.00,2822.00,2826.00,3464.00,2128.00,2312.00,4071.00,4443.00
2956,-48.616,-27.5904,São José,Sede Municipal,SANTA CATARINA,3459.00,4464.00,4220.00,3812.00,3633.00,3318.00,2822.00,2826.00,3464.00,2128.00,2312.00,4071.00,4443.00
2957,-48.5485,-27.5955,Florianópolis,Capital Estadual,SANTA CATARINA,3634.00,4696.00,4446.00,4088.00,3734.00,3365.00,2871.00,2878.00,3465.00,2327.00,2685.00,4318.00,4732.00
2992,-51.5524,-27.4525,Zortéa,Sede Municipal,SANTA CATARINA,4291.00,5440.00,4922.00,4760.00,4311.00,3351.00,2999.00,3318.00,4195.00,3096.00,3985.00,5465.00,5646.00
2998,-50.9728,-27.4872,Vargem,Sede Municipal,SANTA CATARINA,3694.00,4420.00,4301.00,4077.00,3713.00,2910.00,2618.00,2961.00,3896.00,2777.00,3189.00,4635.00,4836.00
3004,-50.3768,-27.484,Ponte Alta,Sede Municipal,SANTA CATARINA,3370.00,4110.00,3951.00,3704.00,3374.00,2809.00,2528.00,2670.00,3663.00,2430.00,2610.00,4220.00,4365.00
3006,-50.1235,-27.4794,Otacílio Costa,Sede Municipal,SANTA CATARINA,3138.00,3936.00,3800.00,3479.00,3215.00,2728.00,2282.00,2523.00,3337.00,2150.00,2185.00,3937.00,4083.00
3011,-49.6942,-27.5351,Petrolândia,Sede Municipal,SANTA CATARINA,3199.00,4177.00,4057.00,3771.00,3375.00,2891.00,2211.00,2354.00,3214.00,2099.00,2212.00,3902.00,4131.00
3013,-49.4222,-27.4913,Imbuia,Sede Municipal,SANTA CATARINA,3181.00,4135.00,3936.00,3571.00,3379.00,2919.00,2296.00,2496.00,3315.00,2110.00,2111.00,3836.00,4065.00
3015,-49.2793,-27.5086,Leoberto Leal,Sede Municipal,SANTA CATARINA,3117.00,3818.00,3775.00,3418.00,3332.00,3004.00,2519.00,2680.00,3417.00,2049.00,1936.00,3606.00,3853.00
3020,-48.7664,-27.5196,Antônio Carlos,Sede Municipal,SANTA CATARINA,3166.00,3829.00,3808.00,3499.00,3341.00,3209.00,2789.00,2750.00,3351.00,1980.00,1941.00,3583.00,3910.00
3021,-48.6602,-27.4965,Biguaçu,Sede Municipal,SANTA CATARINA,3395.00,4333.00,4156.00,3784.00,3573.00,3300.00,2825.00,2785.00,3405.00,2110.00,2227.00,3970.00,4272.00
3050,-51.9022,-27.3759,Peritiba,Sede Municipal,SANTA CATARINA,4305.00,5647.00,5079.00,4942.00,4207.00,3299.00,2567.00,3090.00,4134.00,3110.00,4085.00,5635.00,5861.00
3050,-51.9049,-27.4338,Alto Bela Vista,Sede Municipal,SANTA CATARINA,4305.00,5647.00,5079.00,4942.00,4207.00,3299.00,2567.00,3090.00,4134.00,3110.00,4085.00,5635.00,5861.00
3052,-51.7673,-27.4247,Piratuba,Sede Municipal,SANTA CATARINA,4308.00,5371.00,4939.00,4895.00,4305.00,3330.00,2878.00,3310.00,4232.00,3117.00,4029.00,5539.00,5746.00
3052,-51.7762,-27.4043,Ipira,Sede Municipal,SANTA CATARINA,4308.00,5371.00,4939.00,4895.00,4305.00,3330.00,2878.00,3310.00,4232.00,3117.00,4029.00,5539.00,5746.00
3057,-51.228,-27.4007,Campos Novos,Sede Municipal,SANTA CATARINA,4105.00,4901.00,4620.00,4453.00,4107.00,3207.00,3076.00,3363.00,4245.00,3136.00,3747.00,5097.00,5312.00
3071,-49.8826,-27.3591,Braço do Trombudo,Sede Municipal,SANTA CATARINA,3117.00,4071.00,4029.00,3677.00,3295.00,2821.00,2119.00,2227.00,3094.00,2042.00,2115.00,3834.00,4076.00
3071,-49.8225,-27.4092,Agrolândia,Sede Municipal,SANTA CATARINA,3117.00,4071.00,4029.00,3677.00,3295.00,2821.00,2119.00,2227.00,3094.00,2042.00,2115.00,3834.00,4076.00
3072,-49.7793,-27.4224,Atalanta,Sede Municipal,SANTA CATARINA,3158.00,4181.00,4058.00,3746.00,3306.00,2842.00,2086.00,2240.00,3106.00,2088.00,2195.00,3882.00,4157.00
3073,-49.5996,-27.4173,Ituporanga,Sede Municipal,SANTA CATARINA,3133.00,4150.00,4014.00,3711.00,3250.00,2791.00,2075.00,2248.00,3131.00,2058.00,2166.00,3861.00,4139.00
3076,-49.3598,-27.3891,Vidal Ramos,Sede Municipal,SANTA CATARINA,3080.00,3841.00,3746.00,3433.00,3326.00,2942.00,2420.00,2571.00,3329.00,2025.00,1965.00,3616.00,3745.00
3080,-48.9492,-27.4197,Major Gercino,Sede Municipal,SANTA CATARINA,3128.00,3774.00,3950.00,3604.00,3371.00,3172.00,2666.00,2722.00,3294.00,1949.00,1729.00,3476.00,3827.00
3105,-52.498,-27.2546,Paial,Sede Municipal,SANTA CATARINA,4248.00,5483.00,5069.00,4967.00,4164.00,3119.00,2379.00,2955.00,4075.00,3112.00,4165.00,5629.00,5867.00
3106,-52.3336,-27.2769,Itá,Sede Municipal,SANTA CATARINA,4270.00,5691.00,5181.00,4979.00,4074.00,3177.00,2365.00,2951.00,3997.00,3125.00,4131.00,5650.00,5917.00
3113,-51.6061,-27.3478,Capinzal,Sede Municipal,SANTA CATARINA,4242.00,5166.00,4759.00,4817.00,4244.00,3313.00,2909.00,3360.00,4257.00,3176.00,3923.00,5425.00,5560.00
3113,-51.6198,-27.3384,Ouro,Sede Municipal,SANTA CATARINA,4242.00,5166.00,4759.00,4817.00,4244.00,3313.00,2909.00,3360.00,4257.00,3176.00,3923.00,5425.00,5560.00
3114,-51.5581,-27.2584,Lacerdópolis,Sede Municipal,SANTA CATARINA,4259.00,5217.00,4751.00,4829.00,4288.00,3276.00,2967.00,3347.00,4239.00,3199.00,3962.00,5466.00,5565.00
3115,-51.4434,-27.2748,Erval Velho,Sede Municipal,SANTA CATARINA,4249.00,5200.00,4683.00,4777.00,4369.00,3276.00,3030.00,3323.00,4263.00,3193.00,3929.00,5390.00,5554.00
3121,-50.8367,-27.3118,Brunópolis,Sede Municipal,SANTA CATARINA,3641.00,4249.00,4176.00,3936.00,3623.00,2932.00,2663.00,3046.00,4019.00,2774.00,3084.00,4477.00,4710.00
3124,-50.5821,-27.2829,Curitibanos,Sede Municipal,SANTA CATARINA,3562.00,4156.00,4055.00,3801.00,3572.00,2886.00,2813.00,2999.00,4021.00,2662.00,2902.00,4345.00,4535.00
3125,-50.4392,-27.2671,São Cristovão do Sul,Sede Municipal,SANTA CATARINA,3415.00,3843.00,3912.00,3559.00,3467.00,2834.00,2787.00,2866.00,3972.00,2555.00,2707.00,4168.00,4306.00
3130,-49.9305,-27.2572,Pouso Redondo,Sede Municipal,SANTA CATARINA,2995.00,3790.00,3904.00,3562.00,3113.00,2735.00,2003.00,2131.00,2946.00,1954.00,2087.00,3780.00,3939.00
3132,-49.7084,-27.2666,Agronômica,Sede Municipal,SANTA CATARINA,3107.00,4155.00,4052.00,3709.00,3223.00,2753.00,1988.00,2088.00,3037.00,2049.00,2183.00,3877.00,4165.00
3132,-49.7934,-27.3038,Trombudo Central,Sede Municipal,SANTA CATARINA,3107.00,4155.00,4052.00,3709.00,3223.00,2753.00,1988.00,2088.00,3037.00,2049.00,2183.00,3877.00,4165.00
3133,-49.63,-27.3103,Aurora,Sede Municipal,SANTA CATARINA,3107.00,4126.00,3983.00,3642.00,3182.00,2765.00,2040.00,2186.00,3114.00,2071.00,2195.00,3854.00,4121.00
3136,-49.3894,-27.2773,Presidente Nereu,Sede Municipal,SANTA CATARINA,3028.00,3740.00,3688.00,3469.00,3280.00,2921.00,2377.00,2513.00,3286.00,1946.00,1897.00,3521.00,3699.00
3140,-48.9303,-27.2785,Nova Trento,Sede Municipal,SANTA CATARINA,3107.00,3786.00,3933.00,3654.00,3364.00,3199.00,2651.00,2681.00,3210.00,1890.00,1691.00,3409.00,3822.00
3141,-48.8478,-27.2777,São João Batista,Sede Municipal,SANTA CATARINA,3203.00,3967.00,4048.00,3683.00,3420.00,3270.00,2662.00,2697.00,3244.00,2022.00,1860.00,3582.00,3981.00
3142,-48.7662,-27.2621,Canelinha,Sede Municipal,SANTA CATARINA,3187.00,4007.00,3998.00,3555.00,3360.00,3235.00,2596.00,2679.00,3213.00,2043.00,1960.00,3631.00,3973.00
3144,-48.558,-27.3176,Governador Celso Ramos,Sede Municipal,SANTA CATARINA,3604.00,4699.00,4575.00,4108.00,3740.00,3383.00,2833.00,2803.00,3341.00,2324.00,2563.00,4297.00,4578.00
3149,-53.7171,-27.1663,Itapiranga,Sede Municipal,SANTA CATARINA,4363.00,5849.00,5305.00,5075.00,4124.00,3320.00,2535.00,3127.00,4061.00,3156.00,4291.00,5602.00,5916.00
3158,-52.8812,-27.1629,Caxambu do Sul,Sede Municipal,SANTA CATARINA,4475.00,5741.00,5236.00,5211.00,4383.00,3480.00,2857.00,3318.00,4237.00,3196.00,4346.00,5673.00,6026.00
3163,-52.2995,-27.1569,Seara,Sede Municipal,SANTA CATARINA,4267.00,5458.00,5001.00,4916.00,4151.00,3300.00,2602.00,3104.00,4219.00,3168.00,4067.00,5507.00,5710.00
